# AUTO-GENERATED FILE — do not edit by hand. Regenerate with: python3 src/data/create_weapons_csv.py
WeaponGameId|SetId|CardId|Rarity|ImageURL
WG14efb98bf3|UZU|UZU002|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-UZU/EN/UZU002.png
WGced92921fb|DYN|DYN192|M|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN192.png
WGced92921fb|DYN|DYN192|V|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN192_Marvel.png
WG650380ddb3|AZL|AZL002|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-AZL/EN/AZL002.png
WG650380ddb3|LGS|LGS129|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS129.png
WG650380ddb3|OUT|OUT093|T|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT093.width-450.png
WG650380ddb3|RIP|RIP002|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-RIP/EN/RIP002.png
WGa78e6f4582|OUT|OUT005|M|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT005.width-450.png
WGa78e6f4582|OUT|OUT006|M|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT006.width-450.png
WGb5217111d1|OUT|OUT007|M|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT007.width-450.png
WGb5217111d1|OUT|OUT008|M|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT008.width-450.png
WG2234c09c44|OUT|OUT009|M|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT009.width-450.png
WG2234c09c44|OUT|OUT010|M|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT010.width-450.png
WGb9be8cbd5c|DTD|DTD046|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD046.png
WGb9be8cbd5c|LGS|LGS168|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS168.png
WG2f2bbdaefc|DTD|DTD205|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD205.png
WG96a5d8b0c7|DTD|DTD135|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD135.png
WG96a5d8b0c7|FAB|FAB167|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB167.png
WG96a5d8b0c7|LGS|LGS156|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS156.png
WG564c20447a|DTD|DTD105|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD105.png
WG564c20447a|LGS|LGS164|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS164.png
WG37b41c045c|DTD|DTD003|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD003.png
WG37b41c045c|FAB|FAB166|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB166.png
WG37b41c045c|LGS|LGS160|P|https://dhhim4ltzu1pj.cloudfront.net/media/images/23_07_armorykit_LGS160.width-10000.png
WG1ce051d2bd|DTD|DTD216|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD216.png
WGc7eeb31d62|DTD|DTD199|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD199.png
WGb4b32a75c7|DTD|DTD210|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD210.png
WG1ed7aef81a|LGS|LGS205|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS205.png
WG1ed7aef81a|TCC|TCC028|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC028.png
WGe10cc30e2b|LGS|LGS212|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS212.png
WGe10cc30e2b|TCC|TCC050|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC050.png
WGd45d516b1a|TCC|TCC002|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC002.png
WGb2dfd91e36|AMX|AMX002|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AMX002.webp
WGb2dfd91e36|EVO|EVO006|T|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO006.png
WGb2dfd91e36|LGS|LGS201|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS201.png
WG271d4df242|AIO|AIO002|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AIO002.webp
WG271d4df242|EVO|EVO003|T|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO003.png
WG271d4df242|LGS|LGS194|P|https://dhhim4ltzu1pj.cloudfront.net/media/images/LGS194.width-10000.png
WG6c6b35ac92|EVO|EVO009|T|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO009.png
WG6c6b35ac92|LGS|LGS190|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS190.png
WGa8323ff50a|HVY|HVY006|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY006.png
WGa8323ff50a|LGS|LGS237|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS237.png
WGa8323ff50a|RHI|RHI002|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-RNR/EN/RNR002.png
WGf4edfe7f22|HVY|HVY245|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY245.png
WGcaa434409d|BET|BET002|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-BET/EN/BET002.png
WGcaa434409d|HVY|HVY049|T|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY049.png
WGcaa434409d|HVY|HVY049|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY049_V2.png
WGcaa434409d|LGS|LGS239|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS239.png
WGcaa434409d|MPG|MPG003|T|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/MPG003.webp
WG5c928e3a56|HVY|HVY095|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY095.png
WG5c928e3a56|KSI|KSI003|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KSI/EN/KSI003.png
WG5c928e3a56|LGS|LGS241|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS241.png
WGbe811e5cc1|HVY|HVY254|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY254.png
WG1bb9380295|HVY|HVY050|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY050.png
WG1bb9380295|LGS|LGS240|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS240.png
WG1bb9380295|VIC|VIC002|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-VIC/EN/VIC002.png
WG538e4eff8d|HVY|HVY007|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY007.png
WG538e4eff8d|KYO|KYO002|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-KYO/EN/KYO002.png
WG538e4eff8d|LGS|LGS238|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS238.png
WG0459ad1f56|HVY|HVY096|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY096.png
WG0459ad1f56|LGS|LGS242|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS242.png
WG0459ad1f56|OLA|OLA003|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY-OLA/EN/OLA003.png
WG7f51c77f60|LGS|LGS290|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/LGS290-RF.webp
WG7f51c77f60|LGS|LGS293|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/LGS293-CF.webp
WG7f51c77f60|LGS|LGS294|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/LGS294-CF.webp
WG7f51c77f60|MST|MST003|T|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST003.png
WG7f51c77f60|NUU|NUU002|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-NUU/EN/NUU002.png
WG40edff74d3|ENG|ENG002|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-ENG/EN/ENG002.png
WG40edff74d3|LGS|LGS291|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/LGS291-RF.webp
WG40edff74d3|LGS|LGS298|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/LGS298-CF.webp
WG40edff74d3|MST|MST130|T|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST130.png
WG40edff74d3|SEN|SEN002|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEN002.webp
WG48a219b6cd|LGS|LGS292|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/LGS292-RF.webp
WG48a219b6cd|LGS|LGS302|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/LGS302-CF.webp
WG48a219b6cd|MST|MST159|T|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST/EN/MST159.png
WG48a219b6cd|ZEN|ZEN002|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-MST-ZEN/EN/ZEN002.png
WGbe2c893551|LGS|LGS364|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS364.png
WGbe2c893551|TER|TER002|R|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/TER002.webp
WGeb11486bdc|AST|AST002|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AST002.webp
WGeb11486bdc|AUA|AUA002|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AUA002.webp
WGeb11486bdc|AUR|AUR002|R|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AUR002.webp
WGeb11486bdc|LGS|LGS332|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS332.png
WGeb11486bdc|ROS|ROS009|T|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS009.png
WGeb11486bdc|SBA|SBA003|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBA003.webp
WG2372e096e9|FLR|FLR002|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/FLR002.webp
WG2372e096e9|LGS|LGS331|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS331.png
WG2372e096e9|ROS|ROS003|T|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS003.png
WG8b9764b859|LGS|LGS333|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS333.png
WG8b9764b859|ROS|ROS015|T|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS015.png
WG8b9764b859|VER|VER002|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/VER002.webp
WGd177a54c7c|LGS|LGS334|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS334.png
WGd177a54c7c|OSC|OSC002|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/OSC002.webp
WGd177a54c7c|ROS|ROS021|T|https://storage.googleapis.com/fabmaster/cardfaces/2024-ROS/EN/ROS021.png
WGdca2f5beeb|AJV|AJV002|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AJV002.webp
WGdca2f5beeb|GEM|GEM070|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM070-CF.webp
WG96d60cb514|GEM|GEM008|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM008-CF.webp
WG96d60cb514|GEM|GEM009|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM009-CF.webp
WG96d60cb514|HNT|HNT053|T|https://storage.googleapis.com/fabmaster/cardfaces/2025-HNT/EN/HNT053.png
WG96d60cb514|SAR|SAR033|B|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAR033.webp
WG96d60cb514|WOD|WOD033|T|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/WOD033.webp
WG273e1e40fb|AAC|AAC002|M|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AAC002.webp
WG273e1e40fb|GEM|GEM068|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM068.webp
WG273e1e40fb|HNT|HNT009|M|https://storage.googleapis.com/fabmaster/cardfaces/2025-HNT/EN/HNT009.png
WG055ca6ae63|CIN|CIN002|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/CIN002.webp
WG055ca6ae63|GEM|GEM002|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM002-CF.webp
WG055ca6ae63|GEM|GEM003|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM003-CF.webp
WG055ca6ae63|HNT|HNT056|T|https://storage.googleapis.com/fabmaster/cardfaces/2025-HNT/EN/HNT056.png
WG055ca6ae63|LGS|LGS373|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS373.png
WGfbeaf6ce6f|GEM|GEM006|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM006-CF.webp
WGfbeaf6ce6f|GEM|GEM007|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM007-CF.webp
WGfbeaf6ce6f|HNT|HNT010|T|https://storage.googleapis.com/fabmaster/cardfaces/2025-HNT/EN/HNT010.png
WGfbeaf6ce6f|LGS|LGS375|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS375.png
WGfbeaf6ce6f|SAR|SAR002|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAR002.webp
WGfbeaf6ce6f|WOD|WOD002|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/WOD002.webp
WG2638385089|FNG|FNG002|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/FNG002.webp
WG2638385089|GEM|GEM004|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM004-CF.webp
WG2638385089|GEM|GEM005|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM005-CF.webp
WG2638385089|HNT|HNT100|T|https://storage.googleapis.com/fabmaster/cardfaces/2025-HNT/EN/HNT100.png
WG2638385089|LGS|LGS374|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS374.png
WG83e90d9a2e|AMX|AMX022|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AMX022_BACK.webp
WGc026ae5b9c|GEM|GEM034|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM034-CF.webp
WGc026ae5b9c|SEA|SEA257|M|https://storage.googleapis.com/fabmaster/cardfaces/2025-SEA/EN/SEA257.png
WG2680acf391|GEM|GEM035|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM035-CF.webp
WG2680acf391|LGS|LGS396|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS396.png
WG2680acf391|SEA|SEA006|B|https://storage.googleapis.com/fabmaster/cardfaces/2025-SEA/EN/SEA006.png
WGb2c8d5963d|GEM|GEM038|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM038-CF.webp
WGb2c8d5963d|LGS|LGS399|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS399.png
WGb2c8d5963d|SEA|SEA084|B|https://storage.googleapis.com/fabmaster/cardfaces/2025-SEA/EN/SEA084.png
WG90b61e2db3|GEM|GEM039|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM039-CF.webp
WG90b61e2db3|LGS|LGS400|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS400.png
WG90b61e2db3|SEA|SEA094|B|https://storage.googleapis.com/fabmaster/cardfaces/2025-SEA/EN/SEA094.png
WG7411dd3654|GEM|GEM036|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM036-CF.webp
WG7411dd3654|LGS|LGS397|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS397.png
WG7411dd3654|SEA|SEA007|B|https://storage.googleapis.com/fabmaster/cardfaces/2025-SEA/EN/SEA007.png
WG2eb1e19d56|APS|APS003|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/APS003-RF.webp
WG2eb1e19d56|GEM|GEM071|P|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/GEM071-CF.webp
WGae8b23efe2|GEM|GEM109|P|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM109-CF.webp
WGae8b23efe2|PEN|PEN078|M|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN078.webp
WG7a45b8d1c5|GEM|GEM107|P|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM107-CF.webp
WG7a45b8d1c5|PEN|PEN001|M|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN001.webp
WGc4b05259b9|GEM|GEM108|P|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM108-CF.webp
WGc4b05259b9|PEN|PEN015|M|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN015.webp
WGb3eb806906|AHA|AHA002|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AHA002-RF.webp
WGb3eb806906|MPW|MPW005|B|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW005.webp
WGb3eb806906|MPW|MPW005|V|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW005-MV.webp
WGb3eb806906|MPW|MPW005|V|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW005-MV_BACK.webp
WG570df71cbf|AZS|AZS002|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AZS002-RF.webp
WG570df71cbf|GEM|GEM142|P|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM142-CF.webp
WG570df71cbf|OMN|OMN003|B|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN003.webp
WG5d8f2cd923|GEM|GEM145|P|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM145-CF.webp
WG5d8f2cd923|OMN|OMN247|M|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN247.webp
WG32dd800a8c|GEM|GEM146|P|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM146-CF.webp
WG32dd800a8c|OMN|OMN230|M|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN230.webp
WGe7c063c6c8|GEM|GEM143|P|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM143-CF.webp
WGe7c063c6c8|OMN|OMN049|B|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN049.webp
WGe7c063c6c8|SBA|SBA002|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBA002.webp
WG4d8073641a|GEM|GEM144|P|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM144-CF.webp
WG4d8073641a|OMN|OMN096|B|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN096.webp
WG6d3382a7e8|MPW|MPW008|M|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW008.webp
WG6d3382a7e8|MPW|MPW008|V|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW008-MV.webp
WG6d3382a7e8|MPW|MPW008|V|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW008-MV_BACK.webp
WG66af93f18b|AOL|AOL002|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AOL002.webp
WG66af93f18b|MPW|MPW007|B|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW007.webp
WG66af93f18b|MPW|MPW007|V|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW007-MV.webp
WG66af93f18b|MPW|MPW007|V|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW007-MV_BACK.webp
WGe762ef524e|JDG|JDG030|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/JDG030.png
WG7b074cd645|JDG|JDG005|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/JDG005.png
WG06cd31714d|FAB|FAB094|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB094_A.png
WG06cd31714d|FAB|FAB094|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB094_B.png
